"ID_VIV","ID_HOG","ID_PER","UPM","VIV_SEL","HOGAR","N_REN","RESUL_POB","PM6_1","PM6_2_1","PM6_2_2","PM6_2_3","PM6_3_1","PM6_3_2","PM6_3_3","PM6_3_4","PM6_3_5","PM6_3_6","PM6_4_1","PM6_4_2","PM6_4_3","PM6_4_4","PM6_4_5","PM6_5_1","PM6_5_2","PM6_5_3","PM6_5_4","PM6_5_5","PM6_6_01","PM6_6_02","PM6_6_03","PM6_6_04","PM6_6_05","PM6_6_06","PM6_6_07","PM6_6_08","PM6_6_09","PM6_6_10","PM6_7_1","PM6_7_2","PM6_7_3","PM6_7_4","PM6_7_5","PM6_7_6","PM6_8_1","PM6_8_2","PM6_8_3","PM6_8_4","PM6_8_5","PM6_8_6","PM6_8_7","PM6_8_8","PM6_8_9","PM6_9_1","PM6_9_2","PM6_9_3","PM6_9_4","PM6_9_5","PM6_9_6","PM6_9_7","SEXO","EDAD","P4_1_06","ENT","TLOC","DOMINIO","ESTRATO","EST_DIS","UPM_DIS","FAC_NIN"
"0100451.02
","0100451.02.1
","0100451.02.1.05
","0100451
","02
","1
","05
","A
","2
","2
","3
","8
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","1
","1
","2
","2
","2
","11
","1
","01
","1
","U
","3
","005
","00099
","328
"
"0100458.05
","0100458.05.1
","0100458.05.1.04
","0100458
","05
","1
","04
","A
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","01
","1
","U
","2
","004
","00100
","326
"
"0100459.01
","0100459.01.1
","0100459.01.1.03
","0100459
","01
","1
","03
","A
","2
","1
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","2
","004
","00101
","216
"
"0100460.01
","0100460.01.1
","0100460.01.1.03
","0100460
","01
","1
","03
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","8
","8
","8
","8
","8
","1
","1
","1
","1
","1
","1
","1
","1
","4
","4
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","01
","1
","U
","2
","004
","00101
","228
"
"0100462.02
","0100462.02.1
","0100462.02.1.04
","0100462
","02
","1
","04
","A
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","2
","004
","00101
","231
"
"0100463.03
","0100463.03.1
","0100463.03.1.04
","0100463
","03
","1
","04
","A
","1
","3
","2
","8
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","5
","5
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","01
","1
","U
","2
","004
","00101
","231
"
"0100464.03
","0100464.03.1
","0100464.03.1.03
","0100464
","03
","1
","03
","A
","2
","1
","8
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","5
","5
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","8
","8
","8
","8
","8
","8
","8
","2
","11
","1
","01
","1
","U
","2
","004
","00101
","221
"
"0100467.05
","0100467.05.1
","0100467.05.1.06
","0100467
","05
","1
","06
","A
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","01
","1
","U
","2
","004
","00101
","237
"
"0100468.05
","0100468.05.1
","0100468.05.1.04
","0100468
","05
","1
","04
","A
","2
","1
","2
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","2
","1
","11
","1
","01
","1
","U
","2
","004
","00101
","219
"
"0100472.05
","0100472.05.1
","0100472.05.1.03
","0100472
","05
","1
","03
","A
","1
","1
","2
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","2
","004
","00102
","415
"
"0100478.02
","0100478.02.1
","0100478.02.1.03
","0100478
","02
","1
","03
","A
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","9
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","4
","006
","00104
","284
"
"0100478.02
","0100478.02.1
","0100478.02.1.04
","0100478
","02
","1
","04
","A
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","2
","1
","2
","3
","2
","2
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","4
","006
","00104
","284
"
"0100484.05
","0100484.05.1
","0100484.05.1.04
","0100484
","05
","1
","04
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","01
","1
","U
","4
","006
","00105
","290
"
"0100484.05
","0100484.05.1
","0100484.05.1.05
","0100484
","05
","1
","05
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","1
","1
","09
","1
","01
","1
","U
","4
","006
","00105
","290
"
"0100488.04
","0100488.04.1
","0100488.04.1.04
","0100488
","04
","1
","04
","A
","1
","1
","2
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","9
","9
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","4
","006
","00106
","337
"
"0100490.01
","0100490.01.1
","0100490.01.1.03
","0100490
","01
","1
","03
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","4
","4
","1
","9
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","10
","1
","01
","1
","U
","2
","004
","00107
","172
"
"0100492.02
","0100492.02.1
","0100492.02.1.04
","0100492
","02
","1
","04
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","9
","2
","3
","3
","3
","3
","3
","1
","4
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","09
","1
","01
","1
","U
","2
","004
","00107
","174
"
"0100497.05
","0100497.05.1
","0100497.05.1.07
","0100497
","05
","1
","07
","A
","1
","2
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","01
","1
","U
","2
","004
","00107
","182
"
"0100502.03
","0100502.03.1
","0100502.03.1.04
","0100502
","03
","1
","04
","A
","2
","4
","3
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","4
","4
","4
","4
","4
","4
","4
","4
","4
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","01
","1
","U
","4
","006
","00109
","402
"
"0100506.02
","0100506.02.1
","0100506.02.1.08
","0100506
","02
","1
","08
","A
","1
","1
","1
","3
","1
","2
","2
","1
","2
","1
","1
","1
","2
","2
","1
","1
","1
","2
","2
","3
","2
","3
","1
","1
","1
","1
","1
","3
","1
","4
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","3
","005
","00110
","379
"
"0100506.02
","0100506.02.1
","0100506.02.1.10
","0100506
","02
","1
","10
","A
","1
","3
","3
","4
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","1
","3
","2
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","01
","1
","U
","3
","005
","00110
","379
"
"0100508.04
","0100508.04.2
","0100508.04.2.03
","0100508
","04
","2
","03
","A
","1
","1
","4
","4
","2
","1
","1
","1
","1
","1
","1
","2
","9
","9
","1
","1
","9
","2
","2
","9
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","10
","1
","01
","1
","U
","3
","005
","00110
","387
"
"0100517.05
","0100517.05.1
","0100517.05.1.04
","0100517
","05
","1
","04
","A
","1
","2
","2
","4
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","1
","2
","1
","1
","1
","2
","1
","10
","1
","01
","1
","U
","4
","006
","00112
","339
"
"0100518.01
","0100518.01.1
","0100518.01.1.04
","0100518
","01
","1
","04
","A
","1
","2
","3
","4
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","3
","3
","2
","3
","3
","1
","1
","1
","5
","1
","1
","1
","1
","1
","4
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","09
","1
","01
","1
","U
","3
","005
","00113
","273
"
"0100526.04
","0100526.04.1
","0100526.04.1.04
","0100526
","04
","1
","04
","A
","1
","1
","2
","2
","1
","1
","1
","1
","1
","1
","9
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","4
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","4
","006
","00114
","363
"
"0100532.03
","0100532.03.1
","0100532.03.1.03
","0100532
","03
","1
","03
","A
","2
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","01
","1
","U
","2
","004
","00116
","385
"
"0100539.05
","0100539.05.1
","0100539.05.1.05
","0100539
","05
","1
","05
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","5
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","01
","1
","U
","2
","004
","00117
","396
"
"0100547.05
","0100547.05.2
","0100547.05.2.02
","0100547
","05
","2
","02
","A
","1
","3
","2
","4
","2
","2
","1
","1
","2
","1
","1
","1
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","2
","1
","1
","1
","4
","2
","1
","2
","1
","2
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","09
","1
","01
","1
","U
","2
","004
","00119
","359
"
"0100550.02
","0100550.02.1
","0100550.02.1.09
","0100550
","02
","1
","09
","A
","1
","1
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","4
","1
","1
","1
","1
","4
","4
","2
","1
","1
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","01
","1
","U
","2
","004
","00120
","196
"
"0100555.05
","0100555.05.1
","0100555.05.1.05
","0100555
","05
","1
","05
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","2
","004
","00120
","193
"
"0100557.01
","0100557.01.1
","0100557.01.1.04
","0100557
","01
","1
","04
","A
","2
","2
","1
","3
","1
","1
","1
","1
","1
","1
","2
","1
","2
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","5
","1
","1
","1
","1
","1
","4
","1
","1
","1
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","1
","1
","1
","11
","1
","01
","1
","U
","3
","005
","00121
","295
"
"0100559.03
","0100559.03.1
","0100559.03.1.03
","0100559
","03
","1
","03
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","10
","1
","01
","1
","U
","3
","005
","00121
","272
"
"0100560.04
","0100560.04.1
","0100560.04.1.05
","0100560
","04
","1
","05
","A
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","3
","005
","00121
","272
"
"0100560.04
","0100560.04.1
","0100560.04.1.06
","0100560
","04
","1
","06
","A
","1
","2
","4
","2
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","1
","3
","3
","3
","3
","3
","1
","1
","1
","5
","5
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","09
","1
","01
","1
","U
","3
","005
","00121
","272
"
"0100560.04
","0100560.04.1
","0100560.04.1.07
","0100560
","04
","1
","07
","A
","2
","1
","1
","4
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","9
","3
","2
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","09
","1
","01
","1
","U
","3
","005
","00121
","272
"
"0100565.05
","0100565.05.1
","0100565.05.1.02
","0100565
","05
","1
","02
","A
","2
","2
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","01
","1
","U
","3
","005
","00122
","442
"
"0100571.01
","0100571.01.2
","0100571.01.2.06
","0100571
","01
","2
","06
","A
","1
","2
","1
","2
","1
","1
","1
","1
","9
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","11
","1
","01
","1
","U
","2
","004
","00124
","232
"
"0100572.02
","0100572.02.1
","0100572.02.1.05
","0100572
","02
","1
","05
","A
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","01
","1
","U
","2
","004
","00124
","187
"
"0100573.02
","0100573.02.1
","0100573.02.1.05
","0100573
","02
","1
","05
","A
","1
","2
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","9
","1
","1
","9
","9
","1
","1
","1
","1
","1
","4
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","1
","2
","2
","1
","11
","1
","01
","1
","U
","2
","004
","00124
","225
"
"0100575.03
","0100575.03.1
","0100575.03.1.10
","0100575
","03
","1
","10
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","9
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","1
","2
","2
","2
","2
","09
","1
","01
","1
","U
","2
","004
","00124
","261
"
"0100576.04
","0100576.04.1
","0100576.04.1.03
","0100576
","04
","1
","03
","A
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","9
","1
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","9
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","11
","1
","01
","1
","U
","2
","004
","00124
","178
"
"0100577.04
","0100577.04.1
","0100577.04.1.06
","0100577
","04
","1
","06
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","2
","2
","2
","2
","10
","1
","01
","1
","U
","2
","004
","00124
","226
"
"0100578.05
","0100578.05.1
","0100578.05.1.04
","0100578
","05
","1
","04
","A
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","09
","1
","01
","1
","U
","2
","004
","00124
","190
"
"0100579.05
","0100579.05.1
","0100579.05.1.04
","0100579
","05
","1
","04
","A
","1
","1
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","11
","1
","01
","1
","U
","2
","004
","00124
","189
"
"0100580.02
","0100580.02.1
","0100580.02.1.05
","0100580
","02
","1
","05
","A
","1
","2
","2
","4
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","3
","3
","3
","2
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","09
","1
","01
","1
","U
","2
","004
","00125
","378
"
"0100582.04
","0100582.04.1
","0100582.04.1.02
","0100582
","04
","1
","02
","A
","1
","2
","4
","3
","2
","2
","2
","1
","2
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","11
","1
","01
","1
","U
","2
","004
","00125
","415
"
"0100606.05
","0100606.05.1
","0100606.05.1.04
","0100606
","05
","1
","04
","A
","1
","2
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","10
","1
","01
","1
","U
","4
","006
","00130
","311
"
"0100608.02
","0100608.02.1
","0100608.02.1.05
","0100608
","02
","1
","05
","A
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","1
","10
","1
","01
","1
","U
","2
","004
","00131
","350
"
"0100614.03
","0100614.03.1
","0100614.03.1.03
","0100614
","03
","1
","03
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","2
","1
","2
","1
","10
","1
","01
","1
","U
","2
","004
","00132
","300
"
"0100614.03
","0100614.03.1
","0100614.03.1.04
","0100614
","03
","1
","04
","A
","1
","1
","2
","2
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","2
","3
","1
","3
","2
","1
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","2
","2
","1
","1
","1
","2
","1
","09
","1
","01
","1
","U
","2
","004
","00132
","300
"
"0100615.04
","0100615.04.1
","0100615.04.1.03
","0100615
","04
","1
","03
","A
","1
","2
","2
","2
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","1
","2
","2
","1
","2
","2
","1
","2
","1
","2
","1
","2
","2
","2
","2
","1
","2
","2
","09
","1
","01
","1
","U
","2
","004
","00132
","306
"
"0100624.03
","0100624.03.1
","0100624.03.1.03
","0100624
","03
","1
","03
","A
","2
","3
","8
","3
","1
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","3
","3
","2
","2
","1
","1
","1
","2
","9
","1
","1
","1
","5
","5
","1
","1
","1
","1
","1
","1
","1
","8
","8
","8
","8
","8
","8
","8
","8
","8
","8
","8
","8
","8
","8
","8
","8
","1
","11
","1
","01
","1
","U
","2
","004
","00134
","328
"
"0100628.02
","0100628.02.1
","0100628.02.1.04
","0100628
","02
","1
","04
","A
","1
","2
","1
","4
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","09
","1
","01
","1
","U
","3
","005
","00135
","491
"
